source,layer,lat,lon,name,addendum_json_vh,addendum_json_georg
swe-virtual-herbarium,socken,63.711209999999994,18.81571,Trehörningsjö,"{""District"":""Trehörningsjö"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Örnsköldsvik"",""Latitude"":63.71121,""Longitude"":18.81571,""Continent"":""Europe"",""ID"":18675,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":13615,""RT90centrE"":1648799,""RT90centrN"":7070536,""Code"":""SE-2284""}","{""coordinateUncertaintyInMeters"":13615,""locationDisplayLabel"":""Trehörningsjö""}"
swe-virtual-herbarium,socken,64.27295,15.87127,Tåsjö,"{""District"":""Tåsjö"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Jämtlands län"",""Kommun"":""Strömsund"",""Latitude"":64.27295,""Longitude"":15.87127,""Continent"":""Europe"",""ID"":18676,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":36546,""RT90centrE"":1503214,""RT90centrN"":7129656,""Code"":""SE-2313""}","{""coordinateUncertaintyInMeters"":36546,""locationDisplayLabel"":""Tåsjö""}"
swe-virtual-herbarium,socken,63.035740000000004,18.11734,Ullånger,"{""District"":""Ullånger"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Kramfors"",""Latitude"":63.03574,""Longitude"":18.11734,""Continent"":""Europe"",""ID"":18677,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11036,""RT90centrE"":1617012,""RT90centrN"":6993843,""Code"":""SE-2282""}","{""coordinateUncertaintyInMeters"":11036,""locationDisplayLabel"":""Ullånger""}"
swe-virtual-herbarium,socken,63.085919999999994,18.29573,Vibyggerå,"{""District"":""Vibyggerå"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Kramfors"",""Latitude"":63.08592,""Longitude"":18.29573,""Continent"":""Europe"",""ID"":18678,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":18719,""RT90centrE"":1625819,""RT90centrN"":6999770,""Code"":""SE-2282""}","{""coordinateUncertaintyInMeters"":18719,""locationDisplayLabel"":""Vibyggerå""}"
swe-virtual-herbarium,socken,62.817980000000006,17.37585,Viksjö,"{""District"":""Viksjö"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Härnösand"",""Latitude"":62.81798,""Longitude"":17.37585,""Continent"":""Europe"",""ID"":18679,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":13980,""RT90centrE"":1580088,""RT90centrN"":6968444,""Code"":""SE-2280""}","{""coordinateUncertaintyInMeters"":13980,""locationDisplayLabel"":""Viksjö""}"
swe-virtual-herbarium,socken,62.98153000000001,17.4999,Ytterlännäs,"{""District"":""Ytterlännäs"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Kramfors"",""Latitude"":62.98153,""Longitude"":17.4999,""Continent"":""Europe"",""ID"":18680,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":16211,""RT90centrE"":1585933,""RT90centrN"":6986828,""Code"":""SE-2282""}","{""coordinateUncertaintyInMeters"":16211,""locationDisplayLabel"":""Ytterlännäs""}"
swe-virtual-herbarium,socken,63.51138,16.95264,Ådals-Liden,"{""District"":""Ådals-Liden"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Sollefteå"",""Latitude"":63.51138,""Longitude"":16.95264,""Continent"":""Europe"",""ID"":18681,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":22643,""RT90centrE"":1557133,""RT90centrN"":7045270,""Code"":""SE-2283""}","{""coordinateUncertaintyInMeters"":22643,""locationDisplayLabel"":""Ådals-Liden""}"
swe-virtual-herbarium,socken,63.29061,18.72568,Örnsköldsvik,"{""District"":""Örnsköldsvik"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Örnsköldsvik"",""Latitude"":63.29061,""Longitude"":18.72568,""Continent"":""Europe"",""ID"":18682,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":2460,""RT90centrE"":1646490,""RT90centrN"":7023482,""Code"":""SE-2284""}","{""coordinateUncertaintyInMeters"":2460,""locationDisplayLabel"":""Örnsköldsvik""}"
swe-virtual-herbarium,socken,63.19441,17.61245,Överlännäs,"{""District"":""Överlännäs"",""Province"":""Ångermanland"",""Country"":""Sweden"",""Län"":""Västernorrlands län"",""Kommun"":""Sollefteå"",""Latitude"":63.19441,""Longitude"":17.61245,""Continent"":""Europe"",""ID"":18683,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":16155,""RT90centrE"":1590970,""RT90centrN"":7010706,""Code"":""SE-2283""}","{""coordinateUncertaintyInMeters"":16155,""locationDisplayLabel"":""Överlännäs""}"
swe-virtual-herbarium,socken,64.51985,15.9181,Dorotea,"{""District"":""Dorotea"",""Province"":""Åsele lappmark"",""Country"":""Sweden"",""Län"":""Västerbottens län"",""Kommun"":""Dorotea"",""Latitude"":64.51985,""Longitude"":15.9181,""Continent"":""Europe"",""ID"":18684,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":78718,""RT90centrE"":1505435,""RT90centrN"":7157185,""Code"":""SE-2425""}","{""coordinateUncertaintyInMeters"":78718,""locationDisplayLabel"":""Dorotea""}"
swe-virtual-herbarium,socken,64.14328,18.2464,Fredrika,"{""District"":""Fredrika"",""Province"":""Åsele lappmark"",""Country"":""Sweden"",""Län"":""Västerbottens län"",""Kommun"":""Åsele"",""Latitude"":64.14328,""Longitude"":18.2464,""Continent"":""Europe"",""ID"":18685,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":28540,""RT90centrE"":1618831,""RT90centrN"":7117476,""Code"":""SE-2463""}","{""coordinateUncertaintyInMeters"":28540,""locationDisplayLabel"":""Fredrika""}"
swe-virtual-herbarium,socken,64.93561,16.01967,Vilhelmina,"{""District"":""Vilhelmina"",""Province"":""Åsele lappmark"",""Country"":""Sweden"",""Län"":""Västerbottens län"",""Kommun"":""Vilhelmina"",""Latitude"":64.93561,""Longitude"":16.01967,""Continent"":""Europe"",""ID"":18686,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":93441,""RT90centrE"":1510155,""RT90centrN"":7203551,""Code"":""SE-2462""}","{""coordinateUncertaintyInMeters"":93441,""locationDisplayLabel"":""Vilhelmina""}"
swe-virtual-herbarium,socken,64.18496,17.40984,Åsele,"{""District"":""Åsele"",""Province"":""Åsele lappmark"",""Country"":""Sweden"",""Län"":""Västerbottens län"",""Kommun"":""Åsele"",""Latitude"":64.18496,""Longitude"":17.40984,""Continent"":""Europe"",""ID"":18687,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":42151,""RT90centrE"":1578004,""RT90centrN"":7120827,""Code"":""SE-2463""}","{""coordinateUncertaintyInMeters"":42151,""locationDisplayLabel"":""Åsele""}"
swe-virtual-herbarium,socken,56.958330000000004,16.805999999999997,Alböke,"{""District"":""Alböke"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.95833,""Longitude"":16.806,""Continent"":""Europe"",""ID"":18688,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6828,""RT90centrE"":1560887,""RT90centrN"":6315086,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":6828,""locationDisplayLabel"":""Alböke""}"
swe-virtual-herbarium,socken,56.6825,16.52704,Algutsrum,"{""District"":""Algutsrum"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.6825,""Longitude"":16.52704,""Continent"":""Europe"",""ID"":18689,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5930,""RT90centrE"":1544239,""RT90centrN"":6284158,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5930,""locationDisplayLabel"":""Algutsrum""}"
swe-virtual-herbarium,socken,56.88174,16.664189999999998,Borgholm,"{""District"":""Borgholm"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.88174,""Longitude"":16.66419,""Continent"":""Europe"",""ID"":18690,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":2007,""RT90centrE"":1552366,""RT90centrN"":6306441,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":2007,""locationDisplayLabel"":""Borgholm""}"
swe-virtual-herbarium,socken,56.8349,16.82305,Bredsättra,"{""District"":""Bredsättra"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.8349,""Longitude"":16.82305,""Continent"":""Europe"",""ID"":18691,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4875,""RT90centrE"":1562129,""RT90centrN"":6301358,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":4875,""locationDisplayLabel"":""Bredsättra""}"
swe-virtual-herbarium,socken,57.28914,17.03941,Böda,"{""District"":""Böda"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":57.28914,""Longitude"":17.03941,""Continent"":""Europe"",""ID"":18692,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10061,""RT90centrE"":1574421,""RT90centrN"":6352154,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":10061,""locationDisplayLabel"":""Böda""}"
swe-virtual-herbarium,socken,56.87771,16.83124,Egby,"{""District"":""Egby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.87771,""Longitude"":16.83124,""Continent"":""Europe"",""ID"":18693,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4022,""RT90centrE"":1562557,""RT90centrN"":6306133,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":4022,""locationDisplayLabel"":""Egby""}"
swe-virtual-herbarium,socken,57.00768000000001,16.87694,Föra,"{""District"":""Föra"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":57.00768,""Longitude"":16.87694,""Continent"":""Europe"",""ID"":18694,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5741,""RT90centrE"":1565117,""RT90centrN"":6320647,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":5741,""locationDisplayLabel"":""Föra""}"
swe-virtual-herbarium,socken,56.72484,16.560760000000002,Glömminge,"{""District"":""Glömminge"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.72484,""Longitude"":16.56076,""Continent"":""Europe"",""ID"":18695,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5112,""RT90centrE"":1546254,""RT90centrN"":6288895,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5112,""locationDisplayLabel"":""Glömminge""}"
swe-virtual-herbarium,socken,56.313159999999996,16.49395,Gräsgård,"{""District"":""Gräsgård"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.31316,""Longitude"":16.49395,""Continent"":""Europe"",""ID"":18696,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5197,""RT90centrE"":1542623,""RT90centrN"":6243012,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5197,""locationDisplayLabel"":""Gräsgård""}"
swe-virtual-herbarium,socken,56.611430000000006,16.622320000000002,Gårdby,"{""District"":""Gårdby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.61143,""Longitude"":16.62232,""Continent"":""Europe"",""ID"":18697,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5151,""RT90centrE"":1550172,""RT90centrN"":6276310,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5151,""locationDisplayLabel"":""Gårdby""}"
swe-virtual-herbarium,socken,56.79525,16.72991,Gärdslösa,"{""District"":""Gärdslösa"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.79525,""Longitude"":16.72991,""Continent"":""Europe"",""ID"":18698,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9150,""RT90centrE"":1556502,""RT90centrN"":6296862,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":9150,""locationDisplayLabel"":""Gärdslösa""}"
swe-virtual-herbarium,socken,56.44857,16.56145,Hulterstad,"{""District"":""Hulterstad"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.44857,""Longitude"":16.56145,""Continent"":""Europe"",""ID"":18699,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9146,""RT90centrE"":1546635,""RT90centrN"":6258132,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":9146,""locationDisplayLabel"":""Hulterstad""}"
swe-virtual-herbarium,socken,57.17742,16.995620000000002,Högby,"{""District"":""Högby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":57.17742,""Longitude"":16.99562,""Continent"":""Europe"",""ID"":18700,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7568,""RT90centrE"":1571997,""RT90centrN"":6339668,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":7568,""locationDisplayLabel"":""Högby""}"
swe-virtual-herbarium,socken,56.7769,16.59311,Högsrum,"{""District"":""Högsrum"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.7769,""Longitude"":16.59311,""Continent"":""Europe"",""ID"":18701,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5167,""RT90centrE"":1548167,""RT90centrN"":6294714,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":5167,""locationDisplayLabel"":""Högsrum""}"
swe-virtual-herbarium,socken,56.45786,16.4358,Kastlösa,"{""District"":""Kastlösa"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.45786,""Longitude"":16.4358,""Continent"":""Europe"",""ID"":18702,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5780,""RT90centrE"":1538877,""RT90centrN"":6259089,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5780,""locationDisplayLabel"":""Kastlösa""}"
swe-virtual-herbarium,socken,57.1199,16.967879999999997,Källa,"{""District"":""Källa"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":57.1199,""Longitude"":16.96788,""Continent"":""Europe"",""ID"":18703,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5322,""RT90centrE"":1570428,""RT90centrN"":6333234,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":5322,""locationDisplayLabel"":""Källa""}"
swe-virtual-herbarium,socken,56.88316999999999,16.74028,Köping,"{""District"":""Köping"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.88317,""Longitude"":16.74028,""Continent"":""Europe"",""ID"":18704,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10402,""RT90centrE"":1557003,""RT90centrN"":6306660,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":10402,""locationDisplayLabel"":""Köping""}"
swe-virtual-herbarium,socken,56.742369999999994,16.71071,Långlöt,"{""District"":""Långlöt"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.74237,""Longitude"":16.71071,""Continent"":""Europe"",""ID"":18705,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5076,""RT90centrE"":1555408,""RT90centrN"":6290958,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":5076,""locationDisplayLabel"":""Långlöt""}"
swe-virtual-herbarium,socken,56.92065,16.86264,Löt,"{""District"":""Löt"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.92065,""Longitude"":16.86264,""Continent"":""Europe"",""ID"":18706,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5116,""RT90centrE"":1564397,""RT90centrN"":6310942,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":5116,""locationDisplayLabel"":""Löt""}"
swe-virtual-herbarium,socken,56.50958000000001,16.42652,Mörbylånga,"{""District"":""Mörbylånga"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.50958,""Longitude"":16.42652,""Continent"":""Europe"",""ID"":18707,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6536,""RT90centrE"":1538253,""RT90centrN"":6264843,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":6536,""locationDisplayLabel"":""Mörbylånga""}"
swe-virtual-herbarium,socken,56.64357,16.6639,Norra Möckleby,"{""District"":""Norra Möckleby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.64357,""Longitude"":16.6639,""Continent"":""Europe"",""ID"":18708,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":13784,""RT90centrE"":1552680,""RT90centrN"":6279919,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":13784,""locationDisplayLabel"":""Norra Möckleby""}"
swe-virtual-herbarium,socken,57.074180000000005,16.914379999999998,Persnäs,"{""District"":""Persnäs"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":57.07418,""Longitude"":16.91438,""Continent"":""Europe"",""ID"":18709,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7547,""RT90centrE"":1567270,""RT90centrN"":6328089,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":7547,""locationDisplayLabel"":""Persnäs""}"
swe-virtual-herbarium,socken,56.542530000000006,16.44716,Resmo,"{""District"":""Resmo"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.54253,""Longitude"":16.44716,""Continent"":""Europe"",""ID"":18710,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5663,""RT90centrE"":1539488,""RT90centrN"":6268523,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5663,""locationDisplayLabel"":""Resmo""}"
swe-virtual-herbarium,socken,56.69885,16.6844,Runsten,"{""District"":""Runsten"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.69885,""Longitude"":16.6844,""Continent"":""Europe"",""ID"":18711,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6198,""RT90centrE"":1553859,""RT90centrN"":6286092,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":6198,""locationDisplayLabel"":""Runsten""}"
swe-virtual-herbarium,socken,56.837019999999995,16.63871,Räpplinge,"{""District"":""Räpplinge"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Borgholm"",""Latitude"":56.83702,""Longitude"":16.63871,""Continent"":""Europe"",""ID"":18712,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6155,""RT90centrE"":1550873,""RT90centrN"":6301441,""Code"":""SE-0885""}","{""coordinateUncertaintyInMeters"":6155,""locationDisplayLabel"":""Räpplinge""}"
swe-virtual-herbarium,socken,56.57594,16.61715,Sandby,"{""District"":""Sandby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.57594,""Longitude"":16.61715,""Continent"":""Europe"",""ID"":18713,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6737,""RT90centrE"":1549902,""RT90centrN"":6272354,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":6737,""locationDisplayLabel"":""Sandby""}"
swe-virtual-herbarium,socken,56.3727,16.53095,Segerstad,"{""District"":""Segerstad"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.3727,""Longitude"":16.53095,""Continent"":""Europe"",""ID"":18714,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4632,""RT90centrE"":1544842,""RT90centrN"":6249666,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":4632,""locationDisplayLabel"":""Segerstad""}"
swe-virtual-herbarium,socken,56.40843,16.43679,Smedby,"{""District"":""Smedby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.40843,""Longitude"":16.43679,""Continent"":""Europe"",""ID"":18715,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5407,""RT90centrE"":1538987,""RT90centrN"":6253586,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5407,""locationDisplayLabel"":""Smedby""}"
swe-virtual-herbarium,socken,56.51948,16.58951,Stenåsa,"{""District"":""Stenåsa"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.51948,""Longitude"":16.58951,""Continent"":""Europe"",""ID"":18716,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5342,""RT90centrE"":1548275,""RT90centrN"":6266049,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5342,""locationDisplayLabel"":""Stenåsa""}"
swe-virtual-herbarium,socken,56.35225,16.429579999999998,Södra Möckleby,"{""District"":""Södra Möckleby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.35225,""Longitude"":16.42958,""Continent"":""Europe"",""ID"":18717,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6074,""RT90centrE"":1538600,""RT90centrN"":6247326,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":6074,""locationDisplayLabel"":""Södra Möckleby""}"
swe-virtual-herbarium,socken,56.629430000000006,16.50676,Torslunda,"{""District"":""Torslunda"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.62943,""Longitude"":16.50676,""Continent"":""Europe"",""ID"":18718,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6977,""RT90centrE"":1543056,""RT90centrN"":6278235,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":6977,""locationDisplayLabel"":""Torslunda""}"
swe-virtual-herbarium,socken,56.279790000000006,16.41721,Ventlinge,"{""District"":""Ventlinge"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.27979,""Longitude"":16.41721,""Continent"":""Europe"",""ID"":18719,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6950,""RT90centrE"":1537907,""RT90centrN"":6239252,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":6950,""locationDisplayLabel"":""Ventlinge""}"
swe-virtual-herbarium,socken,56.58186,16.45026,Vickleby,"{""District"":""Vickleby"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.58186,""Longitude"":16.45026,""Continent"":""Europe"",""ID"":18720,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6734,""RT90centrE"":1539639,""RT90centrN"":6272906,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":6734,""locationDisplayLabel"":""Vickleby""}"
swe-virtual-herbarium,socken,56.233990000000006,16.43819,Ås,"{""District"":""Ås"",""Province"":""Öland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mörbylånga"",""Latitude"":56.23399,""Longitude"":16.43819,""Continent"":""Europe"",""ID"":18721,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5356,""RT90centrE"":1539253,""RT90centrN"":6234163,""Code"":""SE-0840""}","{""coordinateUncertaintyInMeters"":5356,""locationDisplayLabel"":""Ås""}"
swe-virtual-herbarium,socken,58.40849,15.094529999999999,Allhelgona,"{""District"":""Allhelgona"",""Province"":""Östergötland"",""Country"":""Sweden"",""Län"":""Östergötlands län"",""Kommun"":""Mjölby"",""Latitude"":58.40849,""Longitude"":15.09453,""Continent"":""Europe"",""ID"":18722,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5572,""RT90centrE"":1458458,""RT90centrN"":6476370,""Code"":""SE-0586""}","{""coordinateUncertaintyInMeters"":5572,""locationDisplayLabel"":""Allhelgona""}"
swe-virtual-herbarium,socken,58.34741999999999,14.962679999999999,Appuna,"{""District"":""Appuna"",""Province"":""Östergötland"",""Country"":""Sweden"",""Län"":""Östergötlands län"",""Kommun"":""Mjölby"",""Latitude"":58.34742,""Longitude"":14.96268,""Continent"":""Europe"",""ID"":18723,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":2886,""RT90centrE"":1450664,""RT90centrN"":6469658,""Code"":""SE-0586""}","{""coordinateUncertaintyInMeters"":2886,""locationDisplayLabel"":""Appuna""}"
swe-virtual-herbarium,socken,57.92247,15.19636,Asby,"{""District"":""Asby"",""Province"":""Östergötland"",""Country"":""Sweden"",""Län"":""Östergötlands län"",""Kommun"":""Ydre"",""Latitude"":57.92247,""Longitude"":15.19636,""Continent"":""Europe"",""ID"":18724,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11224,""RT90centrE"":1463920,""RT90centrN"":6422179,""Code"":""SE-0512""}","{""coordinateUncertaintyInMeters"":11224,""locationDisplayLabel"":""Asby""}"
swe-virtual-herbarium,socken,58.51753000000001,15.1345,Ask,"{""District"":""Ask"",""Province"":""Östergötland"",""Country"":""Sweden"",""Län"":""Östergötlands län"",""Kommun"":""Motala"",""Latitude"":58.51753,""Longitude"":15.1345,""Continent"":""Europe"",""ID"":18725,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":3061,""RT90centrE"":1460916,""RT90centrN"":6488492,""Code"":""SE-0583""}","{""coordinateUncertaintyInMeters"":3061,""locationDisplayLabel"":""Ask""}"
