source,layer,name,lat,lon,addendum_json_gbif,addendum_json_georg
GBIF,uppsala-botany,"Dunderberget, Säfsnäs k:a",60.1128000,14.5231000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-663606"",""catalogNumber"":""F-663606"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Säfsnäs"",""locality"":""Dunderberget, S om vändplan, 6,2 km SO Säfsnäs k:a"",""decimalLatitude"":""60.1128000"",""decimalLongitude"":""14.5231000""}","{""locationDisplayLabel"":""Dunderberget, Säfsnäs k:a"",""interpretedTokens"":[""Dunderberget"",""Säfsnäs k:a""]}"
GBIF,uppsala-botany,"Kampberget, Säfsnäs k:a",60.1033000,14.5386000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-663608"",""catalogNumber"":""F-663608"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Säfsnäs"",""locality"":""Kampberget, västsluttningen, 7,5 km SO om Säfsnäs k:a"",""decimalLatitude"":""60.1033000"",""decimalLongitude"":""14.5386000""}","{""locationDisplayLabel"":""Kampberget, Säfsnäs k:a"",""interpretedTokens"":[""Kampberget"",""Säfsnäs k:a""]}"
GBIF,uppsala-botany,"Hyttberget, Ludvika k:a",60.0359000,15.1339000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-663610"",""catalogNumber"":""F-663610"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Ludvika"",""locality"":""Hyttberget, 12,8 km SSV Ludvika k:a"",""decimalLatitude"":""60.0359000"",""decimalLongitude"":""15.1339000""}","{""locationDisplayLabel"":""Hyttberget, Ludvika k:a"",""interpretedTokens"":[""Hyttberget"",""Ludvika k:a""]}"
GBIF,uppsala-botany,"Stensbo, Stensboviken, Grangärde kyrka",60.3688900,15.0188900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-664467"",""catalogNumber"":""F-664467"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Grangärde"",""locality"":""Stensbo, östra sidan mot Stensboviken, 4.2 km SO om Grangärde kyrka"",""decimalLatitude"":""60.3688900"",""decimalLongitude"":""15.0188900""}","{""locationDisplayLabel"":""Stensbo, Stensboviken, Grangärde kyrka"",""interpretedTokens"":[""Stensbo"",""Stensboviken"",""Grangärde kyrka""]}"
GBIF,uppsala-botany,"Hyttberget, Ludvika kyrka",60.9608300,15.2275000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-664468"",""catalogNumber"":""F-664468"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Ludvika"",""locality"":""Hyttberget, 12.8 km SSV om Ludvika kyrka"",""decimalLatitude"":""60.9608300"",""decimalLongitude"":""15.2275000""}","{""locationDisplayLabel"":""Hyttberget, Ludvika kyrka"",""interpretedTokens"":[""Hyttberget"",""Ludvika kyrka""]}"
GBIF,uppsala-botany,"Gällingsbergen, Säfsnäs kyrka",60.1175000,14.9638900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-664470"",""catalogNumber"":""F-664470"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Säfsnäs"",""locality"":""Gällingsbergen, 11.6 km SO om Säfsnäs kyrka"",""decimalLatitude"":""60.1175000"",""decimalLongitude"":""14.9638900""}","{""locationDisplayLabel"":""Gällingsbergen, Säfsnäs kyrka"",""interpretedTokens"":[""Gällingsbergen"",""Säfsnäs kyrka""]}"
GBIF,uppsala-botany,"Avlångshöjden, Ludvika kyrka",60.0183300,15.1855600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-664472"",""catalogNumber"":""F-664472"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Ludvika"",""locality"":""Avlångshöjden, 14.5 km SSV om Ludvika kyrka"",""decimalLatitude"":""60.0183300"",""decimalLongitude"":""15.1855600""}","{""locationDisplayLabel"":""Avlångshöjden, Ludvika kyrka"",""interpretedTokens"":[""Avlångshöjden"",""Ludvika kyrka""]}"
GBIF,uppsala-botany,"Fulufjället, Nat., Reserve, Söthålshön, Rörsjön, Njupeskär",61.6166700,12.6666700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-666063"",""catalogNumber"":""F-666063"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Särna"",""locality"":""Fulufjället Nat. Reserve, Söthålshön, N small lake between lake L. Rörsjön and Njupeskär waterfall"",""decimalLatitude"":""61.6166700"",""decimalLongitude"":""12.6666700""}","{""locationDisplayLabel"":""Söthålshön, Rörsjön, Njupeskär"",""interpretedTokens"":[""Fulufjället"",""Nat."",""Reserve"",""Söthålshön"",""Rörsjön"",""Njupeskär""]}"
GBIF,uppsala-botany,"Långvinds, Fritidsområde, Tjäderstigen",61.4166700,17.1500000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-666069"",""catalogNumber"":""F-666069"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Hälsingland"",""county"":""Enånger"",""locality"":""Långvinds Fritidsområde, roadside at road 'Tjäderstigen'"",""decimalLatitude"":""61.4166700"",""decimalLongitude"":""17.1500000""}","{""locationDisplayLabel"":""Långvinds, Fritidsområde, Tjäderstigen"",""interpretedTokens"":[""Långvinds"",""Fritidsområde"",""Tjäderstigen""]}"
GBIF,uppsala-botany,"Ysberget, Nat., Mt. Ysberget",61.5500000,16.6666700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-666072"",""catalogNumber"":""F-666072"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Hälsingland"",""county"":""Enånger"",""locality"":""Ysberget Nat. res., N-slope of Mt. Ysberget"",""decimalLatitude"":""61.5500000"",""decimalLongitude"":""16.6666700""}","{""locationDisplayLabel"":""Ysberget, Nat., Mt. Ysberget"",""interpretedTokens"":[""Ysberget"",""Nat."",""Mt. Ysberget""]}"
GBIF,uppsala-botany,"Sorsele, Laisälven, Björkliden, Storforsen",65.8833300,17.3333300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-666102"",""catalogNumber"":""F-666102"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Pite lappmark"",""county"":""Arjeplog"",""locality"":""c. 40 km NNW Sorsele, N shore of  river Laisälven, Björkliden, below Storforsen"",""decimalLatitude"":""65.8833300"",""decimalLongitude"":""17.3333300""}","{""locationDisplayLabel"":""Laisälven, Björkliden, Storforsen"",""interpretedTokens"":[""Sorsele"",""Laisälven"",""Björkliden"",""Storforsen""]}"
GBIF,uppsala-botany,"Långvinds, Fritidsområde",61.4333300,17.2000000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-666105"",""catalogNumber"":""F-666105"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Hälsingland"",""county"":""Enånger"",""locality"":""Långvinds Fritidsområde, at lake Dragöspunsarna"",""decimalLatitude"":""61.4333300"",""decimalLongitude"":""17.2000000""}","{""locationDisplayLabel"":""Långvinds, Fritidsområde"",""interpretedTokens"":[""Långvinds"",""Fritidsområde""]}"
GBIF,uppsala-botany,"Gimonäs, Grössjön, Nature, Reserve, Sphagnum bog, Tegelbruksberget",63.7833300,20.3333300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-666108"",""catalogNumber"":""F-666108"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Västerbotten"",""county"":""Umeå"",""locality"":""ca 1.5 km SW Gimonäs, track from Carlshöjd towards the Grössjön Nature Reserve, on small Sphagnum bog N of Tegelbruksberget"",""decimalLatitude"":""63.7833300"",""decimalLongitude"":""20.3333300""}","{""locationDisplayLabel"":""Reserve, Sphagnum bog, Tegelbruksberget"",""interpretedTokens"":[""Gimonäs"",""Grössjön"",""Nature"",""Reserve"",""Sphagnum bog"",""Tegelbruksberget""]}"
GBIF,uppsala-botany,"University, Hamrinsberget",63.8166700,20.3000000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-666112"",""catalogNumber"":""F-666112"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Västerbotten"",""county"":""Umeå"",""locality"":""W of the University Campus area, Hamrinsberget"",""decimalLatitude"":""63.8166700"",""decimalLongitude"":""20.3000000""}","{""locationDisplayLabel"":""University, Hamrinsberget"",""interpretedTokens"":[""University"",""Hamrinsberget""]}"
GBIF,uppsala-botany,"Mt., Brattlidfjället, Gäddede",64.5166700,14.3333300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-667250"",""catalogNumber"":""F-667250"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Jämtland"",""county"":null,""locality"":""Mt. Brattlidfjället, c. 8 km E of Gäddede"",""decimalLatitude"":""64.5166700"",""decimalLongitude"":""14.3333300""}","{""locationDisplayLabel"":""Mt., Brattlidfjället, Gäddede"",""interpretedTokens"":[""Mt."",""Brattlidfjället"",""Gäddede""]}"
GBIF,uppsala-botany,"Tängsvattnet, Artfjället, Mt. Rödingnäset",65.8666700,14.6833300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-667677"",""catalogNumber"":""F-667677"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Lycksele lappmark"",""county"":""Tärna"",""locality"":""Lake Överuman. lake Tängsvattnet, Artfjället, Mt. Rödingnäset"",""decimalLatitude"":""65.8666700"",""decimalLongitude"":""14.6833300""}","{""locationDisplayLabel"":""Tängsvattnet, Artfjället, Mt. Rödingnäset"",""interpretedTokens"":[""Tängsvattnet"",""Artfjället"",""Mt. Rödingnäset""]}"
GBIF,uppsala-botany,"Saxnäs, Trappstegsforsen",64.9500000,15.4666700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-667678"",""catalogNumber"":""F-667678"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Åsele lappmark"",""county"":""Vilhelmina"",""locality"":""Ca. 20 km ESE of Saxnäs, E shore of therapid Trappstegsforsen"",""decimalLatitude"":""64.9500000"",""decimalLongitude"":""15.4666700""}","{""locationDisplayLabel"":""Saxnäs, Trappstegsforsen"",""interpretedTokens"":[""Saxnäs"",""Trappstegsforsen""]}"
GBIF,uppsala-botany,"Visby City, Cramérgatan, Gotland",57.6333300,18.2833300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-667679"",""catalogNumber"":""F-667679"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Gotland"",""county"":""Visby"",""locality"":""Visby City, Cramérgatan 6, outside main entrance to Gotland University Campus"",""decimalLatitude"":""57.6333300"",""decimalLongitude"":""18.2833300""}","{""locationDisplayLabel"":""Visby City, Cramérgatan, Gotland"",""interpretedTokens"":[""Visby City"",""Cramérgatan"",""Gotland""]}"
GBIF,uppsala-botany,"Petiknäs, Storåliden, Skellefteälven",64.9166700,20.0666700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-667680"",""catalogNumber"":""F-667680"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Västerbotten"",""county"":""Jörn"",""locality"":""2 km SE of Petiknäs, Storåliden. Lime-rich S facing rock outcrop above river Skellefteälven"",""decimalLatitude"":""64.9166700"",""decimalLongitude"":""20.0666700""}","{""locationDisplayLabel"":""Petiknäs, Storåliden, Skellefteälven"",""interpretedTokens"":[""Petiknäs"",""Storåliden"",""Skellefteälven""]}"
GBIF,uppsala-botany,"Grisslehamn, Albert Engström",60.0956700,18.8177300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-668456"",""catalogNumber"":""F-668456"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Väddö"",""locality"":""Grisslehamn, rocky shore c. 130 m NNW of Albert Engström’s atelier"",""decimalLatitude"":""60.0956700"",""decimalLongitude"":""18.8177300""}","{""locationDisplayLabel"":""Grisslehamn, Albert Engström"",""interpretedTokens"":[""Grisslehamn"",""Albert Engström""]}"
GBIF,uppsala-botany,"Norra, Malma-Kallsvik, Estuna",18.5833000,59.8333000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-670583"",""catalogNumber"":""F-670583"",""continent"":null,""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":null,""locality"":""Norra Malma-Kallsvik, strandzonen, 2 km NNV Estuna"",""decimalLatitude"":""18.5833000"",""decimalLongitude"":""59.8333000""}","{""locationDisplayLabel"":""Norra, Malma-Kallsvik, Estuna"",""interpretedTokens"":[""Norra"",""Malma-Kallsvik"",""Estuna""]}"
GBIF,uppsala-botany,"Lomsjöhållan, Utterkällkölen, Lomsjön, Särna k:a",61.6658570,12.8296980,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-670631"",""catalogNumber"":""F-670631"",""continent"":null,""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Särna"",""locality"":""Lomsjöhållan, Utterkällkölen - Lomsjön, ca 17 km V om Särna k:a"",""decimalLatitude"":""61.6658570"",""decimalLongitude"":""12.8296980""}","{""locationDisplayLabel"":""Utterkällkölen, Lomsjön, Särna k:a"",""interpretedTokens"":[""Lomsjöhållan"",""Utterkällkölen"",""Lomsjön"",""Särna k:a""]}"
GBIF,uppsala-botany,"Tyttboforsen mellan, Stadarna, By k:a",16.6984420,60.1967720,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-670656"",""catalogNumber"":""F-670656"",""continent"":null,""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""By"",""locality"":""Tyttboforsen mellan Stadarna och forsen, 12,2 km O By k:a"",""decimalLatitude"":""16.6984420"",""decimalLongitude"":""60.1967720""}","{""locationDisplayLabel"":""Tyttboforsen mellan, Stadarna, By k:a"",""interpretedTokens"":[""Tyttboforsen mellan"",""Stadarna"",""By k:a""]}"
GBIF,uppsala-botany,"Geijaurmyran, Klemmetmyrbäcken, Avaviken",65.5508460,18.4525760,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-670657"",""catalogNumber"":""F-670657"",""continent"":null,""country"":""Sweden"",""stateProvince"":""Pite lappmark"",""county"":""Arvidsjaur"",""locality"":""Geijaurmyran, östra kanten, strax N Klemmetmyrbäcken, 11 km SV Avaviken"",""decimalLatitude"":""65.5508460"",""decimalLongitude"":""18.4525760""}","{""locationDisplayLabel"":""Geijaurmyran, Klemmetmyrbäcken, Avaviken"",""interpretedTokens"":[""Geijaurmyran"",""Klemmetmyrbäcken"",""Avaviken""]}"
GBIF,uppsala-botany,"Stora Bornö, Bornö, Mitten",58.3766700,11.5816700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-673144"",""catalogNumber"":""F-673144"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Brastad"",""locality"":""S part of the island Stora Bornö, 420 m SSE of Bornö Institute for ocean and climate studies, around the house \""Mitten\"""",""decimalLatitude"":""58.3766700"",""decimalLongitude"":""11.5816700""}","{""locationDisplayLabel"":""Stora Bornö, Bornö, Mitten"",""interpretedTokens"":[""Stora Bornö"",""Bornö"",""Mitten""]}"
GBIF,uppsala-botany,"Stora Bornö, Källviken, Bornö",58.3752800,11.5888900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-673150"",""catalogNumber"":""F-673150"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Brastad"",""locality"":""S part of the island Stora Bornö, Källviken 750 m SE of Bornö Institute for ocean and climate studies"",""decimalLatitude"":""58.3752800"",""decimalLongitude"":""11.5888900""}","{""locationDisplayLabel"":""Stora Bornö, Källviken, Bornö"",""interpretedTokens"":[""Stora Bornö"",""Källviken"",""Bornö""]}"
GBIF,uppsala-botany,"Korantberget, Betlehemstjärnen",60.6166700,15.5500000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-673717"",""catalogNumber"":""F-673717"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Leksand"",""locality"":""Korantberget, O sluttningen mot Betlehemstjärnen och ravinen N därom"",""decimalLatitude"":""60.6166700"",""decimalLongitude"":""15.5500000""}","{""locationDisplayLabel"":""Korantberget, Betlehemstjärnen"",""interpretedTokens"":[""Korantberget"",""Betlehemstjärnen""]}"
GBIF,uppsala-botany,"Korpmäck, Älvho",61.4500000,14.6333300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-673718"",""catalogNumber"":""F-673718"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Dalarna"",""county"":""Orsa"",""locality"":""Korpmäck, O sluttningen, ravin, 9 km SV Älvho"",""decimalLatitude"":""61.4500000"",""decimalLongitude"":""14.6333300""}","{""locationDisplayLabel"":""Korpmäck, Älvho"",""interpretedTokens"":[""Korpmäck"",""Älvho""]}"
GBIF,uppsala-botany,"Lillberget, Byssträsk",64.3166700,19.0166700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-673719"",""catalogNumber"":""F-673719"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Västerbotten"",""county"":null,""locality"":""Lillberget, naturreservat, 3,5 km SO Byssträsk"",""decimalLatitude"":""64.3166700"",""decimalLongitude"":""19.0166700""}","{""locationDisplayLabel"":""Lillberget, Byssträsk"",""interpretedTokens"":[""Lillberget"",""Byssträsk""]}"
GBIF,uppsala-botany,"Stora Bornö, Bornö, Skogvktarebukten",58.3946200,11.5899700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-674080"",""catalogNumber"":""F-674080"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Brastad"",""locality"":""N end of the island Stora Bornö, 1.8 km m NNE of Bornö Institute for ocean and climate studies, E shore of the small bay \""Skogvktarebukten\"""",""decimalLatitude"":""58.3946200"",""decimalLongitude"":""11.5899700""}","{""locationDisplayLabel"":""Stora Bornö, Bornö, Skogvktarebukten"",""interpretedTokens"":[""Stora Bornö"",""Bornö"",""Skogvktarebukten""]}"
GBIF,uppsala-botany,"Stora Bornö, Bornö, Skogvaktarebukten",58.3850000,11.5844400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:F-674167"",""catalogNumber"":""F-674167"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Brastad"",""locality"":""N end of the island Stora Bornö, 1.8 km NNE of Bornö Institute for ocean and climate studies, E shore of the small bay \""Skogvaktarebukten\"", open deciduoues forest"",""decimalLatitude"":""58.3850000"",""decimalLongitude"":""11.5844400""}","{""locationDisplayLabel"":""Stora Bornö, Bornö, Skogvaktarebukten"",""interpretedTokens"":[""Stora Bornö"",""Bornö"",""Skogvaktarebukten""]}"
